Province,District,Village,Crop_livestock,Coverage,Month,Value,Management Practices,Comments
KP,S. Waziristan,Ganrrah Haibath,Wheat,NA,Jun,,,
KP,S. Waziristan,Ganrrah Haibath,Wheat,NA,Jul,,,
KP,S. Waziristan,Ganrrah Haibath,Wheat,NA,Aug,,,
KP,S. Waziristan,Ganrrah Haibath,Wheat,NA,Sep,,Land preparation,
KP,S. Waziristan,Ganrrah Haibath,Wheat,NA,Oct,Planting,Land preparation and Planting,
KP,S. Waziristan,Ganrrah Haibath,Wheat,NA,Nov,Planting,Planting,
KP,S. Waziristan,Ganrrah Haibath,Wheat,NA,Dec,Growing,irrigation,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Jan,,,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Feb,,,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Mar,,,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Apr,,,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,May,,,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Jun,Planting,"Land preparation, Planting",
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Jul,Planting,Planting,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Aug,Growing,Irrigation,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Sep,Growing,Irrigation,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Oct,Harvesting,Harvesting,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Nov,,,
KP,S. Waziristan,Ganrrah Haibath,Maize,NA,Dec,,,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Jan,Growing,Pest management and Irrigation,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Feb,Growing,,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Mar,Growing,Irrigation,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Apr,Harvesting,Harvesting,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,May,,,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Jun,,,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Jul,,,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Aug,,,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Sep,,,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Oct,,,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Nov,Planting,Land and Seedling preparation,
KP,S. Waziristan,Ganrrah Haibath,Rice ,NA,Dec,Planting and Growing,"Planting, Pest management and Irrigation",
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Jan,Growing,Weed management and Irrigation,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Feb,Growing,Weed management and Irrigation,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Mar,Growing and Harvesting,"Pest management, Hervicide application, Irrigation and Harvesting",
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Apr,,,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,May,,,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Jun,,,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Jul,,,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Aug,,,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Sep,,Land preparation,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Oct,Planting,Land preparation and Planting,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Nov,Planting,Planting,
KP,S. Waziristan,Kalo Raghzai,Wheat,NA,Dec,Growing,irrigation,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Jan,,,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Feb,,,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Mar,,,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Apr,,,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,May,,,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Jun,Planting,"Land preparation, Planting",
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Jul,Planting,Planting,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Aug,Growing,Irrigation,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Sep,Growing,Irrigation,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Oct,Harvesting,Harvesting,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Nov,,,
KP,S. Waziristan,Kalo Raghzai,Maize,NA,Dec,,,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Jan,Planting,Land preparation and Planting,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Feb,Planting,Planting,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Mar,Growing,Irrigation,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Apr,Harvesting,Harvesting,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,May,,,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Jun,,,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Jul,,,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Aug,,,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Sep,,,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Oct,,,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Nov,,,
KP,S. Waziristan,Kalo Raghzai,Vegetables,NA,Dec,,,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Jan,,,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Feb,,,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Mar,,,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Apr,,,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,May,,,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Jun,,,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Jul,,,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Aug,,Land preparation,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Sep,Planting,Planting,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Oct,Growing,Irrigation,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Nov,Growing and Harvesting,Irrigation and Harvesting,
KP,S. Waziristan,Kalo Raghzai,Sorghum,NA,Dec,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Jan,,Land preparation,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Feb,,Land preparation,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Mar,,Land preparation,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Apr,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,May,,Land and Seedling preparation,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Jun,Planting,"Transplanting, Planting, Fertiliser applicationa and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Jul,Growing,"Weed and Pest management,and Irrigation ",
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Aug,Growing,Pesticide application and Irrigation,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Sep,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Oct,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Nov,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Rice,NA,Dec,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Jan,Growing,"Weed management, Fertiliser applicationa and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Feb,Growing,Fertiliser application and Irrigation,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Apr,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,May,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Jun,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Jul,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Aug,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Sep,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Oct,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Nov,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Wheat,NA,Dec,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Jan,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Feb,Growing,Fertiliser application and Irrigation,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Apr,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,May,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Jun,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Jul,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Aug,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Sep,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Oct,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Nov,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Mustard,NA,Dec,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Jan,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Feb,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Apr,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,May,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Jun,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Jul,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Aug,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Sep,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Oct,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Nov,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Vegetables,NA,Dec,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Jan,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Feb,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Mar,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Apr,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,May,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Jun,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Jul,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Aug,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Sep,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Oct,Planting,"Land and Seedling preparation, Planting, and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Nov,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Fodders/ Clover,NA,Dec,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Jan,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Feb,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Apr,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,May,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Jun,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Jul,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Aug,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Sep,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Oct,,,
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Nov,Planting,"Land and Seedling preparation, Fertiliser application and Irrigation",
Sindh,Kashmore,Muhammad Amin Jaffery,Gram,NA,Dec,Growing,"Weed management, Fertiliser application and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Jan,,Land preparation,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Feb,,Land preparation,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Mar,,Land preparation,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Apr,,,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,May,,Land and Seedling preparation,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Jun,Planting,"Transplanting, Planting, Fertiliser applicationa and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Jul,Growing,"Weed and Pest management,and Irrigation ",
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Aug,Growing,Pesticide application and Irrigation,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Sep,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Oct,Harvesting,Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Nov,,,
Sindh,Kashmore,Wazir Khan Khosso,Rice,NA,Dec,,,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Jan,Growing,"Weed management, Fertiliser applicationa and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Feb,Growing,Fertiliser application and Irrigation,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Apr,Harvesting,Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,May,,,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Jun,,,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Jul,,,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Aug,,,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Sep,,,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Oct,,,
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Nov,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Wheat,NA,Dec,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Jan,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Feb,Growing,Fertiliser application and Irrigation,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Apr,Harvesting,Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,May,,,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Jun,,,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Jul,,,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Aug,,,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Sep,,,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Oct,,,
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Nov,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Mustard,NA,Dec,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Jan,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Feb,Harvesting,Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Apr,,,
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,May,,,
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Jun,,,
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Jul,,,
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Aug,,,
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Sep,,,
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Oct,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Nov,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Vegetables,NA,Dec,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Jan,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Feb,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Mar,,,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Apr,,,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,May,,,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Jun,,,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Jul,,,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Aug,,,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Sep,,,
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Oct,Planting,"Land and Seedling preparation, Planting, and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Nov,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Wazir Khan Khosso,Fodders/ Clover,NA,Dec,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Jan,,Land preparation,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Feb,,Land preparation,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Mar,,Land preparation,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Apr,,,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,May,,Land and Seedling preparation,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Jun,Planting,"Transplanting, Planting, Fertiliser applicationa and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Jul,Growing,"Weed and Pest management,and Irrigation ",
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Aug,Growing,Pesticide application and Irrigation,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Sep,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Oct,Harvesting,Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Nov,,,
Sindh,Kashmore,Mithan Khan Bijarani,Rice,NA,Dec,,,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Jan,Growing,"Weed management, Fertiliser applicationa and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Feb,Growing,Fertiliser application and Irrigation,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Apr,Harvesting,Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,May,,,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Jun,,,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Jul,,,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Aug,,,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Sep,,,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Oct,,,
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Nov,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Wheat,NA,Dec,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Jan,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Feb,Growing,Fertiliser application and Irrigation,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Apr,Harvesting,Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,May,,,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Jun,,,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Jul,,,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Aug,,,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Sep,,,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Oct,,,
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Nov,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Mustard,NA,Dec,Growing,"Fertiliser application, Weed management and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Jan,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Feb,Harvesting,Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Mar,Harvesting,Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Apr,,,
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,May,,,
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Jun,,,
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Jul,,,
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Aug,,,
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Sep,,,
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Oct,Planting,"Land preparation, Sowing, Fertiliser application and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Nov,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Vegetables,NA,Dec,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Jan,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Feb,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Mar,,,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Apr,,,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,May,,,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Jun,,,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Jul,,,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Aug,,,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Sep,,,
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Oct,Planting,"Land and Seedling preparation, Planting, and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Nov,Growing,"Weed and Pest management, Fertiliser application and Irrigation",
Sindh,Kashmore,Mithan Khan Bijarani,Fodders/ Clover,NA,Dec,Growing and Harvesting,Irrigation and Harvesting,
Sindh,Tharparkar,Bhaddar,Millet,NA,Jan,,,
Sindh,Tharparkar,Bhaddar,Millet,NA,Feb,,,
Sindh,Tharparkar,Bhaddar,Millet,NA,Mar,,,
Sindh,Tharparkar,Bhaddar,Millet,NA,Apr,,,
Sindh,Tharparkar,Bhaddar,Millet,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Bhaddar,Millet,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Bhaddar,Millet,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Millet,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Millet,NA,Sep,Growing and Harvesting,Weed management and Harvesting,
Sindh,Tharparkar,Bhaddar,Millet,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Millet,NA,Nov,,,
Sindh,Tharparkar,Bhaddar,Millet,NA,Dec,,,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Jan,,,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Feb,,,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Mar,,,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Apr,,,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Aug,Planting and Growing,Seedling preparation and Weed management,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Sep,Growing,Weed management,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Oct,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Nov,Harvesting,Harvesting,
Sindh,Tharparkar,Bhaddar,Cluster Beans,NA,Dec,,,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Jan,,,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Feb,,,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Mar,,,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Apr,,,
Sindh,Tharparkar,Bhaddar,Pulses,NA,May,Planting,Land preparation,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Jun,Planting,Land and Seedling preparation,
Sindh,Tharparkar,Bhaddar,Pulses,NA,Jul,Planting and Growing,Seedling preparation and Weed management,
